,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
512,-0.9760695,0.062711425,0.40344036,0.24699077,0.2560981,-0.59392196,-0.2483671,-0.47208077,-0.25762984,0.45449245,0.41674933,0.059209466,0.28923172,-0.47866485,-0.87792605,0.24672645,0.31282243,-0.67805535,-0.5250299,-0.25152004,0.6490225,0.21658188,0.58859915,-0.10519086,1.2076082,0.014286765,-0.5292292,0.15999958,-0.1732756,-0.70030123,0.12293097,0.8283802,0.756993,0.2254178,0.3551633,-0.09444312,0.40445095,0.06684895,0.06848148,0.3533732,-0.3005172,0.64751035,-0.29040042,-0.8593334,0.13894871,-0.35807648,0.0886702,0.9137568
513,-0.56696016,-0.65624547,0.44935316,1.209959,-0.009527683,-0.28879726,-0.13228054,0.17329088,0.05381714,0.08364763,0.0054316865,0.037026882,1.0425282,-0.55720156,-0.29265887,-0.2551835,-0.6390867,0.07038805,-0.7469058,0.62391734,-0.34103298,0.6717203,0.50225246,0.272089,-0.7420708,0.03195922,-1.1310495,0.25207555,0.6534442,-0.7314386,0.2855891,0.17378792,0.45955083,-0.015141792,0.20817453,-0.0555553,0.5071483,-0.6153641,0.52734464,-0.20469016,-0.006982966,1.0226802,1.5540265,0.4171604,0.090469345,-0.81140274,0.13986218,1.0597055
514,0.09768755,0.25823393,0.2911512,0.95735097,0.14036795,-0.72572273,-0.4161672,0.7792813,-0.079398364,0.39209133,0.36231515,-0.8171101,1.376534,-0.73956597,0.29064932,0.25292307,-0.3653615,-0.3866791,-0.3948388,0.7278789,1.0750726,-0.09601875,0.25337392,-1.4645379,0.23297852,-0.703564,-0.89404625,-0.056515228,0.9346401,0.5042359,-0.064804085,-0.32288554,-0.025366198,0.5446034,0.87822086,1.142472,0.063500345,1.236747,1.1333343,0.8682996,-0.55332243,-0.043737892,0.44998077,-0.03139052,0.0033376997,-1.1601988,0.37694567,0.41740853
515,0.7155837,0.09657049,-0.04346815,0.081357755,0.8255739,-0.005896085,0.36801943,-0.080146395,-0.07978089,1.0130646,-0.22983803,0.5355608,-0.18625729,-0.6124271,-1.234262,0.076149486,0.9170475,-0.48045218,0.1075546,0.6671499,0.07496847,-0.65948254,1.2309307,0.31173614,0.27695626,-0.5303947,0.26244113,-0.38256404,0.4220165,0.65213704,-0.66075754,0.055969838,0.16287862,-0.6878972,0.48287028,0.92849904,0.023267802,0.35822272,-0.8328053,0.42701244,-0.07505196,0.18691047,0.1788433,-0.7432954,-0.12491869,-0.83506984,1.4207687,0.16567464
516,0.06337941,-0.22303781,-0.18141498,0.92756146,-0.17901815,0.32112575,-0.19525054,-0.87123746,0.043632958,0.60885215,0.97316515,0.16336071,0.7368441,-0.512196,-0.96541464,0.45114377,0.36187112,-0.95145184,-0.87688684,0.4767172,0.1648091,-0.01562646,-0.14818168,-1.0193838,-0.30771494,1.659989,-1.2429638,-1.0231192,0.06950892,-0.06957463,-0.49937257,0.24213693,-0.32239968,1.1874245,-0.16743019,-0.32487106,0.38809383,1.0255963,0.9671788,0.27636206,-0.78598094,-0.23197669,0.81948066,-0.25983512,0.7521831,0.6996975,1.463865,-0.83500373
517,0.10196683,-0.22942923,-0.80406696,0.5918667,0.605496,1.2607303,-0.9123059,-0.033635654,0.6539234,0.10860273,-0.2083011,0.114149295,-0.47024453,0.7921203,-0.70988965,0.75422966,-2.0144975,-0.8464532,-0.98588943,0.6725113,-0.058312505,-0.5586791,0.8953839,-0.5540272,-0.576521,0.81070775,-0.4582342,-0.86371624,-0.18827486,-0.41928956,-0.25518948,0.27765635,1.4707721,-0.4654509,-0.41599628,-0.76958334,1.5957637,0.51246935,1.1366814,0.33584523,0.04193298,1.8696004,0.68621165,0.9364408,0.0676438,-0.41802436,1.6676046,0.43460476
518,-0.26507506,0.09871885,0.3503461,0.6312045,0.45946276,-0.3882615,0.28961855,-1.3829501,0.29593405,0.19352868,0.2870179,0.6042786,0.823094,-0.82098633,-0.5711147,0.21038504,-0.3806114,0.48306334,0.12339957,0.6037587,1.0258673,0.8615854,1.09057,-0.62798554,-0.6752045,-1.3757267,-0.68055385,-0.24971682,0.8829736,-0.65653104,-0.9035424,0.37498853,0.092393585,-0.015659358,-0.5380983,1.1930311,0.3088478,0.333196,-0.29964465,0.03945136,-0.83895814,-0.49363953,0.068103746,0.09096633,-0.34361032,-1.0883577,0.27423066,-0.5914466
519,0.04311701,-0.13195656,-0.9165582,-0.09804806,-0.11024278,1.230052,-0.008279309,-0.07401256,0.02232569,-0.22497863,0.5709368,-0.15526171,0.25382066,0.44625288,-0.6988204,0.005363974,0.27125698,-0.562963,0.16979265,-0.08164511,0.7174808,-0.04848081,0.27945036,-0.74571383,-0.49002162,0.24030359,-1.2953908,0.6670693,-0.04915393,-0.7411378,-0.66165787,0.24511558,0.37256774,-0.20890984,-0.004422391,-0.59935206,0.2567489,0.32511008,-0.8030115,0.018646775,-0.14656843,0.42914075,0.13156565,0.21040744,-0.4234736,-0.36831,0.20935056,-0.5140639
520,0.22502987,0.27334854,-0.768226,-0.075598456,0.2169986,0.8123895,-0.76959664,-0.6284439,-0.078178145,0.09353937,-0.06583276,-0.03735999,0.012200352,-0.26936585,-0.64395994,-0.14337644,0.7283879,-0.51463467,-0.48745617,0.47084835,0.12008802,-0.9767214,-0.4831275,-0.95787555,-0.1290314,-0.62856174,-1.6239984,0.66098654,-0.13884184,-0.96026057,-0.08031354,0.74658024,-0.08218099,-0.24315764,0.94377327,0.40850794,0.113293506,0.19735204,0.04925567,0.17420028,-0.645747,0.1298269,0.3915025,-0.17112896,-0.35059294,-0.0548872,-0.10783892,0.30524883
521,-0.30745673,-0.05350032,0.1248078,0.8055454,0.25636727,0.31037247,-0.3800334,0.49750066,-0.27126643,-0.5858555,-0.12503144,0.17260616,0.7150855,-0.7402735,-0.23337907,-0.23467217,0.07150436,0.12754124,0.30590615,0.6749344,0.005143906,0.12257254,0.17253123,-0.0901941,-0.53987586,-0.088277176,-0.45230064,-0.30488804,0.17214453,-0.38725507,-0.8068151,-0.40784404,0.07590258,0.5039027,0.21000007,0.4886233,0.65570724,-0.30821767,0.5704704,0.1943093,0.34783596,0.49523887,0.5873496,0.1658,0.50391686,-0.2843833,0.8576612,0.3593337
522,0.5940482,-0.22138283,0.18153138,1.2612256,-0.38759667,-0.44265845,0.28091273,0.6978,0.041417,0.2099698,-0.31583562,0.85916984,1.0680379,-0.2636956,0.52995527,-0.1334904,0.5382896,0.13625462,-0.30539188,0.53963536,0.522575,0.22567965,0.2641416,-0.3686065,0.2874329,-0.12967186,-1.2348953,-0.1499027,-0.0613333,-0.41319415,-0.820381,-0.04053978,0.6678919,-0.002735527,0.46356398,0.29928666,0.10326759,0.44601,0.60969585,0.13836978,-0.48722044,-0.3080282,0.26919463,-0.31488833,0.36119014,0.3935597,0.8858886,0.30617592
523,-0.89370424,-0.57335865,-0.5912209,0.08681488,0.11100256,0.7942105,-0.081424154,-0.95180553,0.334041,-0.55265236,0.03568371,0.72533584,0.25205135,-0.34625116,0.28308818,-0.6549562,-0.29108393,-0.6474983,-0.5045268,0.9806492,0.3536656,0.29986787,-0.2670487,0.07336547,-0.6661683,-0.06185245,-1.2783976,0.43944773,0.9915138,-1.1578437,0.28470522,1.0672647,0.62755316,-0.17543398,-0.18602617,-0.49953413,0.59510934,0.030747907,0.1118231,-0.30697712,-0.001199259,1.4315517,-0.104445785,-0.14124793,0.039618813,0.18887019,0.46595106,0.32554358
524,0.6710086,-0.5072715,0.61576486,-0.4191157,-0.6702,0.55188584,0.56218714,-0.10253109,-0.21559738,-0.23351559,-0.08987501,0.059216868,0.32100525,0.53417623,-0.86587733,0.71155506,0.39048272,-1.0688908,0.6846895,0.623949,0.899824,-0.30663934,0.69839746,-0.94449073,0.2003698,0.36723965,-0.00029567274,-0.9372516,0.16263784,0.015802428,-0.42177027,-0.81809837,0.12672727,-0.3385789,-0.28160325,0.34193075,0.62101567,-0.11843878,0.86888033,-0.23688433,-0.7289414,-0.76066244,-0.0038839506,-0.28277647,-0.78443396,-0.5258148,0.4868278,-0.2019075
525,-0.23145299,-0.7395521,-1.0871222,0.53037816,0.07250082,-0.2850617,0.5135797,-0.4150228,-0.05281301,-0.022050988,0.815857,0.053817764,0.83689636,0.51696336,-0.5003577,-1.2644153,0.99909514,-0.69513017,-0.62747574,-0.64171046,0.6679147,0.28239843,1.03883,-0.24612112,-0.42215145,-0.10539858,-0.4090354,-0.84841883,0.27394545,0.36370715,-0.22422221,0.9510121,0.20769876,-0.8046688,-0.2917804,-0.7967839,1.1873567,0.8646853,0.42159513,0.54873866,0.11655882,0.40727302,0.19874443,0.04722765,-0.17785372,0.46978688,1.3524195,0.06580482
526,-0.24793988,0.16047873,0.3405077,0.5932333,0.091113955,-0.11585549,-0.39621186,0.43036017,0.0928427,-0.9210806,-0.3281232,-0.11594082,0.38425934,-1.0290401,-0.23893581,0.10251475,-0.05866079,0.24643898,0.10032415,0.5248211,0.028737184,-0.61268157,0.5139674,-0.14612873,-0.67865884,-0.19221745,-0.4398721,0.031389926,0.52954435,-0.49704877,-0.3758634,0.010774279,0.627549,-0.14326635,0.37225837,0.8574259,0.3282453,-0.33618498,0.40737998,0.14516215,0.09835057,0.8865736,0.9672657,-0.046351504,0.33946928,-0.2050578,1.1349757,-0.03275853
527,0.21429221,-0.14142664,-0.51299936,0.7244395,-0.2217652,-0.11248757,-0.38379827,-0.5519143,1.165629,-0.14899004,0.24983412,1.2827078,0.13864398,0.23232698,-0.43738145,-0.5368097,0.040168807,-1.153531,0.42151812,-0.04174397,1.279767,1.152478,-0.26859117,-0.9864912,0.08464152,0.21556231,-0.70193136,-1.0304203,1.1911896,-0.610919,0.23074257,0.8143967,1.3034875,-0.24234569,-0.72532934,-0.22824945,0.09751754,0.41249558,-0.16033806,0.2149544,-0.24368265,0.4910293,-0.4191509,0.77110493,-0.2852268,-0.56609964,0.72576624,0.80072963
528,-0.43498284,-0.5782026,-0.47441024,-0.51317567,-0.7507506,0.2671908,0.060026918,-0.09058155,0.22237447,0.61467534,-0.24244735,0.16128542,0.115536824,-0.58238125,-1.1734624,-0.9907452,-0.8053044,-0.0189689,-0.265432,0.34221378,0.40134016,-0.22680114,0.42443287,-0.5606004,0.28301984,0.8519492,-0.15587527,0.36115944,0.35237813,0.2893631,0.032799374,0.48591828,0.6628525,0.32335502,-0.21475936,0.20768948,-0.2774933,0.44102404,0.49373436,0.87674224,0.26383504,0.32240632,-0.32258973,-0.35960707,-0.4234274,-1.0842115,0.5868443,0.7197279
529,-0.1612645,-0.07654544,-1.017704,0.63903785,-0.08970458,-0.9925484,0.43748316,0.27603507,1.2026573,0.804321,-0.7370873,-0.95936733,-0.6312064,0.6281624,-0.847254,-1.2421192,-0.06413247,-0.3880025,0.12518851,0.58015275,0.69390494,-0.43699703,0.12454812,-1.1126441,-0.3344759,-0.07372869,-0.29599154,0.44368023,0.59561497,0.38950032,0.017751748,-0.19695915,-0.14781792,-0.33507,-0.21031837,0.2580216,0.73109996,0.13598108,-0.13451357,0.31610447,0.16420655,0.6237219,-0.97780544,-0.12786502,0.13108896,-1.3730808,0.46725103,0.869089
530,-0.7747312,-0.44405428,-0.2431457,0.7232402,-0.45831633,-0.44369647,1.04171,-0.39013427,-0.09546954,0.47396693,-0.4543732,0.7486706,-0.05288539,0.62365633,-0.33471993,0.26586536,-0.30542496,-0.8695155,-0.14732702,0.78956175,0.45096424,0.26437393,0.008488214,-0.31211454,-0.84264344,0.39624086,-1.1482525,-0.21438766,-0.027101684,-0.18653868,0.40318862,0.031132326,-0.12445282,-0.5981991,-0.19255945,0.13407956,0.35021544,-0.7925472,0.63600403,-0.05981339,-0.4266741,1.013351,1.2125697,-0.3234556,-0.26955783,-0.5797719,-0.1452908,0.1448454
531,-0.67923385,0.7322396,-0.20745204,0.15298004,-0.22092731,0.5187907,0.09659473,-0.61066735,-0.23707528,-0.07798514,-0.21231139,0.59708023,0.09562466,0.3909445,-0.4500339,0.6067409,0.36195195,-0.07942403,-0.65105844,-0.19858317,0.124561585,0.42831945,-0.25444794,-1.0219085,0.38831282,-0.03808153,-0.92892545,-0.42650607,0.20716822,-0.24583972,0.25895423,-0.2092019,0.7749153,-0.7950073,-0.18872635,0.73216426,1.5286584,-0.13471812,0.26122528,-0.19881314,0.06342985,-0.038824484,0.021772869,-0.9235111,-0.10284038,-0.31708422,-0.1435791,0.6785844
532,0.64662784,-0.0041953097,-1.4173309,-0.20626223,-0.336333,-0.26317117,0.5548676,-0.32100335,0.24711119,0.08007835,0.59130746,-0.38950688,1.1840627,0.65970075,-0.8154004,-1.4216117,0.48638642,-0.35005116,-0.39048025,0.014896945,1.1483549,0.2861469,0.4823102,0.10996861,-0.29487148,0.028560357,-0.87488085,-1.4771144,0.6142412,0.03477161,-0.36743745,0.11866817,0.7471026,-1.0574214,0.19338417,-0.83406186,1.2286435,0.69415677,0.5337006,0.07557507,-0.012950822,0.32126912,0.41103843,-0.02262434,-0.01626559,0.5317146,0.69209975,0.452989
533,-0.789056,-1.0502583,0.1649238,0.21580955,-0.249817,0.5095176,0.25879595,-0.2599132,-0.8002381,1.2076465,0.31970468,0.0049634897,-0.25727293,0.744271,0.32407993,0.2967559,0.3749367,-0.40301725,-1.4566604,0.6056516,0.33613345,0.6098592,0.23333842,-1.3751727,0.0844456,0.113269135,-0.7424401,-0.20888487,0.6111099,-1.6659297,-0.49113953,0.23552994,0.8022655,0.5133468,-0.1087174,0.810226,0.25799906,0.53233683,0.23830758,-0.25284684,-0.013060563,0.017146742,-0.562835,-0.036069356,-0.3433878,-0.088500075,-0.23553409,0.63615596
534,-0.16515197,-0.35502502,-1.6932496,0.39277178,-0.123329796,-0.4366797,0.83059406,-0.349873,0.7842137,1.6182905,-0.95598024,-0.47257757,-0.608703,5.9682417e-05,-0.4892715,-0.76479197,-0.4078929,0.19937424,-0.100293525,1.4798417,1.3832787,-0.078065574,0.70998603,-1.4155622,-0.80455947,0.85767037,-0.23499677,-0.11768241,-0.18837948,0.013112882,0.28824848,-0.22893743,1.0727222,-0.17584679,-0.47586498,-0.2835872,0.6034421,-0.26774016,0.06814839,1.1319555,0.7219438,-0.7149277,-0.4342881,-0.11419383,0.7528819,-1.6387887,0.0035058102,0.92682624
535,-0.22272591,0.090725176,0.004562189,0.20455113,0.1866796,-0.5554085,0.36882228,0.19925137,-0.14008842,-0.24017459,0.35063913,0.5649144,0.22667088,0.5558373,-0.63541317,0.018145012,0.18412031,-0.21888295,-0.19787604,0.19224009,0.75043,-0.2625757,0.56846327,-0.7564113,0.7756948,-0.042114075,-0.13040508,-0.0946112,0.10461175,-0.31630638,-0.84073,-0.51255685,0.76025873,-1.1347252,-0.7059119,-0.39595753,0.18067315,0.020845793,0.31078702,-0.1007742,0.02612481,0.20377718,-0.32743725,-0.36904663,0.41943398,-0.32642558,-0.12842916,1.2582607
536,-0.6090735,-0.4410786,-1.8448653,0.4238689,-0.19489639,-0.6869205,0.9326666,-0.2421724,0.9233499,1.2611223,-1.0915663,-0.65632975,-0.7256348,0.19747253,-1.1124766,-1.1584306,-0.6713958,0.3297317,0.0052073994,1.2623302,1.1921092,-0.07468098,0.58668375,-1.5638297,-0.86748827,0.727097,-0.53964216,0.20043394,-0.15472162,0.41322201,0.23190609,-0.07253784,0.59226763,-0.1981476,-0.19914763,-0.075113475,0.5456919,-0.00502749,-0.044485576,1.109041,0.5614597,-0.4405034,-0.85867035,-0.09193314,0.5914483,-1.7142363,0.39664093,1.297044
537,0.3260511,0.12219888,-0.34329408,0.014886461,-0.2751841,-0.3093324,0.7499418,-0.59936124,-0.84099334,0.38865057,0.47371474,-0.1699716,0.7253094,0.4222724,-0.79695547,0.34917685,0.6097634,-0.12934658,-0.5454946,-0.071552366,1.3547204,-0.2910006,0.14206973,-0.6041839,0.32539442,-0.22197923,-0.43897486,-0.294389,0.0316001,-0.36312065,-0.4061536,0.00936808,0.16147332,0.1215997,0.61227053,0.06653486,0.5976673,-0.68960685,-0.34011784,-0.011131776,0.4360764,0.39025033,-0.19234724,-0.92628354,-0.13090175,-0.7750047,-0.2870496,0.37890399
538,0.77564746,0.7232319,-0.42843336,1.0661721,-0.17225729,0.46454027,0.17279506,0.21611167,-1.2386752,-0.28204498,-0.28447965,0.35861853,-0.62504196,0.18432723,0.005969288,0.6305913,-0.4993598,0.06789782,-0.32923555,1.5686189,0.16146828,-0.23165059,1.2297862,0.36671826,-0.9050731,0.34024003,-0.7446087,-0.5501036,0.5097698,0.53599817,-0.05128534,0.46607062,0.679637,-0.19684932,-0.18781781,0.15446489,0.8409426,-0.0052554905,0.7872608,-0.23003478,0.20769122,0.6789985,0.0013458048,0.07861803,0.030953763,-1.0446595,0.6714044,-0.33672294
539,-0.119494,0.34834704,0.19621882,-0.40829852,-1.1267158,0.003741001,0.022961749,-0.16809946,-0.18309022,0.18769208,0.2373177,1.259825,0.13511169,0.2990058,-0.4126874,-0.16403548,-1.388378,-0.773825,-0.11003657,0.9972339,1.3623233,-0.55865556,-0.2711791,-0.7367801,-0.24175547,-0.97677785,-0.27203542,-0.65645117,-0.27008584,-0.4175835,-0.3865951,-0.080374844,-0.10059725,-0.34900677,-0.66164774,0.16826719,0.4949983,0.6227707,0.61892605,-0.48774526,-0.4312114,0.100195125,0.26920688,-0.7195795,0.11941249,-0.30391428,0.06334093,0.3367465
540,0.29073983,-0.24720871,0.6989094,0.78338253,0.42698434,1.1175507,-0.54005444,-0.8342066,0.37059832,-0.18899417,-0.49936637,0.21635407,0.013520291,0.7062802,0.018813504,0.31737933,-0.33901802,-0.70051426,-0.54257184,1.473614,-0.295929,-0.3542271,0.1704112,-1.2101521,0.28504294,0.6711764,-0.7988117,-0.2919433,-0.8292277,-0.07823776,-0.32430157,-0.09702229,-0.38353693,0.41172314,-0.030835561,-0.017855834,0.90480787,0.43601215,-0.2822967,0.21717475,0.065691054,0.35036123,0.9101141,0.14566904,-0.7505632,-0.5258285,-0.24419191,1.108357
541,-0.25459042,0.11472205,0.25034013,0.51931226,-0.16833557,0.79736555,-0.7465884,0.5005047,0.7640759,-0.118119024,-0.9506309,-0.16829175,0.380498,-0.6378554,0.8306819,-1.281894,-1.3931712,-0.61911047,0.08642713,0.50974214,1.7191021,-0.23113787,0.40246361,-0.791258,-0.071011245,-0.22688262,-1.9728849,-0.7045993,-0.015586714,-1.0636607,-0.51602405,0.8962338,0.52677155,0.4228995,0.50930625,0.26417145,0.011676946,0.74472594,0.37600428,-0.1688658,-0.84808075,0.84210634,0.7811111,0.5808157,0.3780266,-0.104833,0.7951363,1.0713805
542,0.50855297,0.014616963,-0.47382724,0.43071815,0.76301223,0.40208378,0.31324252,-0.1419166,-0.31648675,0.71323645,-0.47296938,0.26624906,-0.18064003,-0.44721606,-0.017131058,-0.38639465,-0.3980754,-0.41238907,-0.44966558,0.72635907,0.06398256,-0.5003046,0.39417967,0.25945896,0.055851705,-0.4487163,0.44551829,-0.111563295,0.81750727,-0.65608317,0.25914317,-0.24374866,-0.17915751,0.027084075,-0.21560417,0.44055107,0.3572334,0.19830911,-0.32747826,-0.15999727,-0.6216312,0.1643712,-0.20032631,0.17172714,0.17578481,-0.7506697,1.0365801,0.2555055
543,-0.3365762,-0.13265981,-0.061149284,0.27006614,-0.21143736,-0.07257006,-0.49029464,0.14297271,-0.15166132,-0.78720707,-0.2776722,0.33489108,0.26139984,-1.1023104,0.09838627,-0.33287346,0.046947237,-0.13934599,0.3124989,0.2403207,0.26759836,0.45245925,0.7137426,-0.044537675,-0.14227727,-0.19242619,-0.49087957,0.101488106,0.5009374,-0.10136374,-0.53543365,-0.6564757,-0.1434296,0.29899982,0.290628,0.39552993,0.8370811,-0.06268679,0.35241824,0.24430801,0.18956654,0.58899045,0.62788916,0.36715198,0.72827584,-0.54810125,0.99273735,-0.044043988
544,-0.26185703,-0.08149162,-1.939311,0.51330304,-0.15065731,0.76237446,0.067764655,-0.76884884,0.04369884,0.5999956,0.3529202,0.15809317,0.29063457,-0.4352913,-0.3532878,0.07519766,-0.28137556,-1.1650609,-0.22228771,0.2810477,0.38303155,-0.13976206,0.59306866,-0.6928451,0.32765302,-0.26202294,-0.51068425,0.9892795,0.30392167,-0.6146556,-0.063096486,-0.50422597,0.013385254,-0.24193299,-0.11001278,-0.11755828,0.19621484,-0.3625455,0.22252971,-0.42895648,-0.172303,-0.03719547,-0.8315078,0.16054426,-0.3835691,-1.1315806,0.21079232,-0.20607276
545,-0.21234736,-0.13235933,-1.0990589,0.44143194,0.15896523,-0.2504781,-0.45727375,-0.6254808,-0.5252937,-0.13553075,-0.20493059,-0.09715662,0.6661001,-0.69995004,-0.767776,0.016970985,-0.54162043,-0.42660958,0.29793605,0.6024558,0.6094736,0.0864428,0.18225421,-0.5898755,-0.23774572,-1.2800095,0.012713746,-0.407006,0.77171415,-0.45557776,-0.64684755,1.3262639,-0.18340994,0.17818722,-0.2756657,0.007333882,-0.6517114,0.44308403,-0.65258837,-0.416038,-0.5849618,-0.5940705,-0.09165204,-0.24279222,0.6017779,-0.30252168,0.46162635,0.34332696
546,-0.21588714,0.37567657,0.2925062,0.7299736,-0.2164618,-0.42301667,0.4664017,0.028971765,-0.59341794,-0.21163063,0.31754613,0.20254979,0.36342663,0.29186085,-0.84418607,0.067936905,0.0024759413,-0.24428481,-0.6751982,-0.11044438,0.6899644,0.4118524,0.36097375,-0.09949779,1.0928007,-0.120432824,-0.555693,-0.5552824,0.08072944,-0.46524015,-0.302831,-0.21977712,0.5957031,-0.27679718,0.15253969,0.076572485,0.57231236,-0.22233449,0.27541673,0.13372837,-0.00781632,0.47986224,-0.6292542,-0.6405964,0.263844,-0.7504395,0.20169179,0.7141476
547,-0.26674563,-0.5751021,-1.3608574,1.3320049,0.28630456,-0.29995444,0.11443907,0.91127396,0.40013346,0.6678692,-0.43478778,0.3938566,0.12926006,0.539734,-0.98763096,0.15016201,0.96822613,-0.8146195,-0.24175523,0.29929784,0.48700622,-0.011006608,0.24361086,-0.5426236,0.7259344,-0.26267004,0.38709667,-0.8968371,0.68694377,0.32650936,0.20266223,-0.6168976,0.14330816,0.47049856,0.13675605,-0.8270582,0.4716527,0.40594006,-0.12304418,-0.0663946,0.49547797,0.54408586,1.2418865,-0.22972775,-0.17876579,-0.54255354,-0.24676685,1.0664713
548,-0.20663597,0.21374433,0.10172674,0.76436406,0.08132824,-0.2994133,0.54875284,0.07610108,-0.39518604,-0.20136295,0.08648986,0.17241254,0.28637403,0.17292821,-0.9362943,0.31200892,-0.190587,-0.34209046,-0.6524688,-0.06674224,0.8848133,0.55322665,0.37286675,-0.24521469,0.95338696,0.01979389,-0.37093815,-0.59363836,-0.29961914,-0.3462294,-0.07161911,-0.46545652,0.69445074,-0.19607392,0.25568795,-0.021510346,0.41698846,-0.15385659,0.13416632,0.46268976,0.24727273,0.071386985,-0.7764295,-0.73419756,0.1819445,-0.75190943,0.25754237,0.9606397
549,-0.27126762,-0.5537994,-0.9185833,0.43376586,0.3140423,-0.28653884,0.15947191,0.09139462,0.17712763,0.19990923,0.37484014,0.29814804,-0.42963246,-0.094224736,-0.6962413,0.5422666,0.5538952,0.14295891,-0.09726277,0.47930208,0.9751457,-0.35031858,0.98509353,-0.74859065,0.7511986,-0.81175476,0.12879552,0.05108375,-0.54040784,0.3694635,-0.6161456,-0.09758765,1.1042311,-0.41485703,-0.14414355,0.030299133,-0.15272641,0.41936582,0.54053843,-0.29838613,0.056628395,-0.37466475,0.10226416,-0.7188693,0.51030445,-0.64177006,-0.39839515,0.77739173
550,0.054055292,-0.1885799,-1.0063812,0.8043912,0.26952368,-0.7999276,-0.55911475,-0.48589897,0.011613802,-0.26211324,0.06345575,0.43687153,-0.2552555,0.027337613,-1.2605183,0.6278566,0.11646759,-0.5636157,-0.028243687,0.43190044,0.6160147,-0.8601389,0.20650898,-0.9416114,0.21211085,-0.15682131,-0.017261151,0.051844575,-0.6282473,0.12115453,-0.2599197,0.15025128,1.3857077,-0.49209797,-0.92932034,-0.65742505,-0.13429388,0.37201664,-0.18179537,0.51722604,-0.2745585,-0.20338582,0.25818864,-0.08056782,-0.14946412,-0.38941917,0.2772068,-0.37840548
551,-0.45146197,-0.81610423,0.539369,0.8473933,-0.08573006,0.33017802,0.40058824,-0.1583338,-0.2373263,0.33161926,0.6350679,0.08340538,-0.0963758,0.04778591,-0.6375379,-0.25935116,0.1552341,0.22555429,-0.08942048,0.44425505,0.08949483,-0.03612462,1.4907687,-1.0058694,-0.20423616,0.45756677,-0.03748762,-0.5446557,0.5241542,-0.5747207,-0.018084249,1.0144494,-0.6610982,-0.63644284,-0.2946328,0.5507254,-0.14781171,0.96261066,-0.122698106,0.10624403,-0.066526785,-0.19866411,-0.24934061,0.20173396,0.7560004,0.018531926,0.5929907,-0.30870056
552,-0.33315265,-0.42915335,0.02188385,1.104615,0.8359244,-0.078508005,0.48859513,1.2092557,0.391011,0.36044985,0.32488477,-0.5033791,-0.14379038,-0.05714162,-0.44131485,-0.83955127,0.27930665,-1.2829578,0.5457677,0.92865336,0.551464,0.32105517,0.27485883,0.39817837,0.3682356,-0.09991792,0.09152046,-0.541722,0.5335454,-0.6614138,-0.2964111,1.0310595,-0.10672262,0.5601253,-0.15207636,-0.037638057,0.91950047,0.28624332,0.13652083,0.06875175,-0.37214023,0.12948692,0.710524,0.111733794,0.28166136,-0.5299151,0.15693791,-0.24105714
553,-0.35507897,-0.7318794,0.12982045,0.2604043,-0.049112123,-1.012135,0.44355208,1.152383,-0.09842153,1.0066833,-0.77255404,0.17704643,-0.3540493,0.30391556,-0.1997447,-0.38764328,0.86408085,-1.6455157,0.21166605,0.5392486,0.45510954,0.30012453,0.559792,-0.42002904,0.11722197,-0.17862006,-1.0028403,0.45744514,0.6186962,0.34687054,0.036540113,0.89124924,0.78777564,-0.014791719,0.07372041,-0.038885128,0.43186557,-0.16511638,0.2212166,1.3203441,-0.27158922,0.8090045,0.5122166,-0.36182863,-0.36666065,0.2687997,0.23443267,0.1767002
554,0.20348747,-0.8832448,-0.5639948,0.0014706729,0.69547,0.23497103,0.28062874,0.11153705,-0.45209277,-0.5309154,0.038229488,-0.46552923,0.095759414,-0.40126157,-0.9364795,-0.45011204,-0.08618266,-0.24220632,-0.41858393,0.6641039,-0.15545622,-0.45241034,0.94262683,-0.9011857,-0.08972902,-0.22641003,-0.008479364,-0.64966047,-0.31148517,-0.620694,0.27756622,0.78255135,-0.39275882,-0.51875794,0.44071126,0.30247438,-0.36003298,0.3029734,0.5942212,0.2198155,0.03281072,0.013010043,0.5646238,-0.7622893,-0.08074522,-0.12966858,0.21231683,0.51794916
555,0.059632756,0.18784873,-0.6722261,-0.14104983,-0.046343435,-0.45723772,0.36074868,0.1999649,-0.28232598,0.18918408,-0.3965454,0.42203245,0.7603688,-0.4008907,0.41316342,-0.029663153,-0.43792817,-0.97046745,-0.06463203,-0.006897023,1.0197291,-0.6110794,0.6334219,-0.70714045,-0.2993586,0.35174894,-0.59126836,-0.08146113,0.2737679,0.311686,-0.1889127,0.63518274,1.4309725,-0.04782521,-0.3257841,0.073951736,0.03734826,0.40100643,0.08885322,-0.27309933,0.07969135,0.84867805,0.76674086,-0.9352592,-0.7049928,0.027632821,-0.034085196,-1.1219903
